CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY,DENSITY_SCORE
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,NSS 5 (INTELSAT 803),1997-053A,EARTH,TEME,UTC,SGP4,2026-05-06T11:17:22.948800,0.99101283,0.0004248,10.4386,48.3193,255.7559,163.8072,0,U,24957,999,10454,0.0,5.8e-07,0.0,42496.092,1453.059,36136.009,36099.904,PAYLOAD,LARGE,NETH,1997-09-23,FRGUI,,5177544,322306732,0 NSS 5 (INTELSAT 803),1 24957U 97053A   26126.47040450  .00000058  00000-0  00000+0 0  9994,2 24957  10.4386  48.3193 0004248 255.7559 163.8072  0.99101283104549,24957,S24957,-,24957,1997-053A,P,P,NSS 5,1997 Sep 23,A05979,SESSAN,NL,1997 Sep 24 0018,In Earth orbit,-,2026 May  4 ,1453.057,36099, ,36136, ,10.44, ,GEO/ID,24957,1.9886229780232478
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ESIAFI 1 (COMSTAR 4),1981-018A,EARTH,TEME,UTC,SGP4,2026-05-06T01:11:20.862528,1.00268269,0.00040205,8.7833,311.4949,76.3657,283.5944,0,U,12309,999,16702,0.0,-4.4e-07,0.0,42165.718,1436.147,35804.535,35770.63,PAYLOAD,LARGE,US,1981-02-21,AFETR,,5176958,322261448,0 ESIAFI 1 (COMSTAR 4),1 12309U 81018A   26126.04954702 -.00000044  00000-0  00000-0 0  9990,2 12309   8.7833 311.4949 0004020  76.3657 283.5944  1.00268269167022,12309,S12309,-,12309,1981-018A,P,P,Esiafi 1,1981 Feb 21,S12363,TONG,TO,1981 Feb 21 2351,In Earth orbit,-,2026 May  5 ,1436.147,35770, ,35804, ,8.79, ,GEO/I,12309,1.9889637351777105
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,OPTUS D2,2007-044A,EARTH,TEME,UTC,SGP4,2026-05-06T11:17:58.187040,0.99347099,0.000306,1.9722,82.502,313.7534,331.4209,0,U,32252,999,6812,0.0,-2.41e-06,0.0,42425.964,1449.464,36060.811,36034.846,PAYLOAD,LARGE,AUS,2007-10-05,FRGUI,,5177785,322312104,0 OPTUS D2,1 32252U 07044A   26126.47081235 -.00000241  00000-0  00000+0 0  9993,2 32252   1.9722  82.5020 0003060 313.7534 331.4209  0.99347099 68128,32252,S32252,-,32252,2007-044A,P,P,Optus D2,2007 Oct  5,S32254,OPTS,AU,2007 Oct  5 2234,In Earth orbit,-,2026 May  5 ,1449.46,36034, ,36060, ,1.97, ,GEO/D,32252,1.992140340154565
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,SKYNET 5B,2007-056B,EARTH,TEME,UTC,SGP4,2026-05-06T11:32:56.752224,1.00273821,0.0003846,5.1484,73.9863,324.9473,23.7298,0,U,32294,999,6777,0.0,1.49e-06,0.0,42164.161,1436.068,35802.243,35769.81,PAYLOAD,LARGE,UK,2007-11-14,FRGUI,,5177787,322312129,0 SKYNET 5B,1 32294U 07056B   26126.48121241  .00000149  00000-0  00000+0 0  9991,2 32294   5.1484  73.9863 0003846 324.9473  23.7298  1.00273821 67775,32294,S32294,-,32294,2007-056B,P,P,Skynet 5B,2007 Nov 14,S32296,BABCK,UK,2007 Nov 14 2233,In Earth orbit,-,2026 May  5 ,1436.077,35770, ,35802, ,5.14, ,GEO/I,32294,1.996245566443758
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ABS 4 (MBSAT),2004-007A,EARTH,TEME,UTC,SGP4,2026-05-06T11:43:10.770240,1.00269363,0.0005319,5.9382,72.5032,331.4508,57.2013,0,U,28184,999,5192,0.0,4.8e-07,0.0,42165.411,1436.132,35809.704,35764.848,PAYLOAD,LARGE,ABS,2004-03-13,AFETR,,5177629,322308857,0 ABS 4 (MBSAT),1 28184U 04007A   26126.48831910  .00000048  00000-0  00000+0 0  9996,2 28184   5.9382  72.5032 0005319 331.4508  57.2013  1.00269363 51928,28184,S28184,-,28184,2004-007A,P,P,ABS-4,2004 Mar 13,S28185,ABSHK,HK,2004 Mar 13 0608,In Earth orbit,-,2026 May  5 ,1436.051,35762, ,35808, ,5.93, ,GEO/I,28184,1.999642243583443
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,COSMOS 1897,1987-096A,EARTH,TEME,UTC,SGP4,2026-05-06T01:33:04.258368,1.00321317,0.00066574,11.0842,327.185,132.6506,229.3958,0,U,18575,999,14077,0.0,-1.81e-06,0.0,42150.852,1435.388,35800.779,35744.655,PAYLOAD,LARGE,CIS,1987-11-26,TTMTR,,5176958,322263224,0 COSMOS 1897,1 18575U 87096A   26126.06463262 -.00000181  00000-0  00000-0 0  9993,2 18575  11.0842 327.1850 0006657 132.6506 229.3958  1.00321317140772,18575,S18575,-,18575,1987-096A,P,P,Kosmos-1897,1987 Nov 26,S18578,VVKOV,SU,1987 Nov 26 2005?,In Earth orbit,-,2026 May  5 ,1435.386,35744, ,35800, ,11.09, ,GEO/ID,18575,2.0006552675961102
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BSAT-2A,2001-011B,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:24.041376,0.99174721,0.0003011,10.647,47.8708,234.4414,191.0767,0,U,26720,999,9156,0.0,3.4e-07,0.0,42475.11,1451.983,36109.765,36084.186,PAYLOAD,LARGE,JPN,2001-03-08,FRGUI,,5177597,322307893,0 BSAT-2A,1 26720U 01011B   26126.47111159  .00000034  00000-0  00000+0 0  9992,2 26720  10.6470  47.8708 0003011 234.4414 191.0767  0.99174721 91560,26720,S26720,-,26720,2001-011B,P,P,BSAT-2a,2001 Mar  8,S26721,BSAT,J,2001 Mar  8 2327,In Earth orbit,-,2026 May  3 ,1451.976,36083, ,36110, ,10.64, ,GEO/ID,26720,2.0014269910448257
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,COSMOS 2350,1998-025A,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:06.763104,1.00286693,0.0004982,13.9486,4.1555,174.2685,290.5644,0,U,25315,999,10259,0.0,-1.08e-06,0.0,42160.553,1435.883,35803.423,35761.414,PAYLOAD,LARGE,CIS,1998-04-29,TTMTR,,5177557,322306892,0 COSMOS 2350,1 25315U 98025A   26126.47091161 -.00000108  00000-0  00000+0 0  9995,2 25315  13.9486   4.1555 0004982 174.2685 290.5644  1.00286693102597,25315,S25315,-,25315,1998-025A,P,P,Kosmos-2350,1998 Apr 29,S25318,PVO,RU,1998 Apr 29 1130?,In Earth orbit,-,2026 May  4 ,1435.884,35761, ,35803, ,13.95, ,GEO/I,25315,2.0015590447619425
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,DIRECTV 4S,2001-052A,EARTH,TEME,UTC,SGP4,2026-05-06T07:43:39.720864,0.99264185,0.0001517,6.1569,72.2047,52.1761,157.4052,0,U,26985,999,5065,0.0,-1.95e-06,0.0,42449.585,1450.674,36077.89,36065.011,PAYLOAD,LARGE,US,2001-11-27,FRGUI,,5177604,322307977,0 DIRECTV 4S,1 26985U 01052A   26126.32198751 -.00000195  00000-0  00000+0 0  9996,2 26985   6.1569  72.2047 0001517  52.1761 157.4052  0.99264185 50651,26985,S26985,-,26985,2001-052A,P,P,T4S,2001 Nov 27,S26986,DTVT,US,2001 Nov 27 0056,In Earth orbit,-,2026 May  5 ,1450.668,36065, ,36077, ,6.15, ,GEO/ID,26985,2.00173080813177
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,MSAT M1,1996-022A,EARTH,TEME,UTC,SGP4,2026-05-05T20:45:40.728672,0.98643933,0.00168966,12.3816,28.684,207.2398,7.4592,0,U,23846,999,10966,0.0,3.6e-07,0.0,42627.342,1459.796,36321.233,36177.181,PAYLOAD,LARGE,CA,1996-04-20,FRGUI,,5176277,322215956,0 MSAT M1,1 23846U 96022A   26125.86505473  .00000036  00000-0  00000-0 0  9995,2 23846  12.3816  28.6840 0016897 207.2398   7.4592  0.98643933109660,23846,S23846,-,23846,1996-022A,P,P,M-SAT 1,1996 Apr 20,S23847,SKYTCA,CA,1996 Apr 20 2257,In Earth orbit,-,2026 May  4 ,1459.797,36177, ,36321, ,12.38, ,GEO/ID,23846,2.0030293696944645
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,XM-4,2006-049A,EARTH,TEME,UTC,SGP4,2026-05-06T11:52:24.665088,0.98815795,0.0009588,2.7445,81.5029,313.0695,135.3185,0,U,29520,999,5093,0.0,-2.02e-06,0.0,42577.902,1457.257,36240.591,36158.944,PAYLOAD,LARGE,US,2006-10-30,SEAL,,5177654,322309694,0 XM-4,1 29520U 06049A   26126.49472992 -.00000202  00000-0  00000+0 0  9994,2 29520   2.7445  81.5029 0009588 313.0695 135.3185  0.98815795 50939,29520,S29520,-,29520,2006-049A,P,P,XM-4,2006 Oct 30,S29521,XMRS,US,2006 Oct 31 0059,In Earth orbit,-,2026 May  5 ,1457.248,36158, ,36240, ,2.74, ,GEO/D,29520,2.005299202765152
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AURORA 2,1991-037A,EARTH,TEME,UTC,SGP4,2026-05-06T08:04:37.710912,0.99019055,0.0005514,14.6828,5.5846,286.7874,67.5705,0,U,21392,999,12631,0.0,-1.14e-06,0.0,42519.615,1454.266,36164.925,36118.035,PAYLOAD,LARGE,US,1991-05-29,AFETR,,5177446,322303943,0 AURORA 2,1 21392U 91037A   26126.33654758 -.00000114  00000-0  00000+0 0  9991,2 21392  14.6828   5.5846 0005514 286.7874  67.5705  0.99019055126314,21392,S21392,-,21392,1991-037A,P,P      G,Satcom C5,1991 May 29,S21394,SESSAP,US,1991 May 30 2325?,In Earth orbit,-,2026 May  4 ,1454.274,36118, ,36165, ,14.68, ,GEO/ID,21392,2.006439140898244
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,TELSTAR 11 (ORION 1),1994-079A,EARTH,TEME,UTC,SGP4,2026-05-06T06:09:38.716704,0.98578636,0.0024865,13.7918,17.0605,40.1119,164.2014,0,U,23413,999,11354,0.0,-1.2e-07,0.0,42646.164,1460.763,36374.069,36161.989,PAYLOAD,LARGE,US,1994-11-29,AFETR,,5177506,322305194,0 TELSTAR 11 (ORION 1),1 23413U 94079A   26126.25669811 -.00000012  00000-0  00000+0 0  9990,2 23413  13.7918  17.0605 0024865  40.1119 164.2014  0.98578636113548,23413,S23413,-,23413,1994-079A,P,P,Telstar 11,1994 Nov 29,S23414,TSKYB,US,1994 Nov 29 1051,In Earth orbit,-,2026 May  4 ,1460.758,36162, ,36373, ,13.79, ,GEO/ID,23413,2.00746882223321
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 907,2003-007A,EARTH,TEME,UTC,SGP4,2026-05-06T12:36:05.229792,0.99156997,0.0005089,5.6339,73.0712,90.938,147.2961,0,U,27683,999,8477,0.0,3e-07,0.0,42480.172,1452.242,36123.655,36080.419,PAYLOAD,LARGE,ITSO,2003-02-15,FRGUI,,5177618,322308207,0 INTELSAT 907,1 27683U 03007A   26126.52506053  .00000030  00000-0  00000+0 0  9991,2 27683   5.6339  73.0712 0005089  90.9380 147.2961  0.99156997 84776,27683,S27683,-,27683,2003-007A,P,P      G,INTELSAT 907,2003 Feb 15,S27684,SESINTU,US,2003 Feb 15 0720,In Earth orbit,-,2026 May  4 ,1452.24,36080, ,36123, ,5.63, ,GEO/ID,27683,2.0088242860386427
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GORIZONT 24,1991-074A,EARTH,TEME,UTC,SGP4,2026-05-06T08:53:38.669280,0.98445837,0.0021433,14.0484,343.8306,268.2802,280.7112,0,U,21759,999,12454,0.0,-2.09e-06,0.0,42684.507,1462.733,36397.858,36214.886,PAYLOAD,LARGE,CIS,1991-10-23,TTMTR,,5177321,322301836,0 GORIZONT 24,1 21759U 91074A   26126.37058645 -.00000209  00000-0  00000+0 0  9991,2 21759  14.0484 343.8306 0021433 268.2802 280.7112  0.98445837124540,21759,S21759,-,21759,1991-074A,P,P,Gorizont,1991 Oct 23,S21762,KS,SU,1991 Oct 23 2202?,In Earth orbit,-,2026 May  4 ,1462.74,36214, ,36398, ,14.05, ,GEO/ID,21759,2.009464846857094
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 4-F1,1975-042A,EARTH,TEME,UTC,SGP4,2026-05-05T17:41:40.261920,0.99265338,0.0010983,8.3439,306.4542,277.4495,82.3355,0,U,7815,999,12153,0.0,-1.58e-06,0.0,42449.257,1450.657,36117.744,36024.5,PAYLOAD,LARGE,ITSO,1975-05-22,AFETR,,5177160,322297342,0 INTELSAT 4-F1,1  7815U 75042A   26125.73727155 -.00000158  00000-0  00000+0 0  9996,2  7815   8.3439 306.4542 0010983 277.4495  82.3355  0.99265338121536,7815,S07815,-,7815,1975-042A,P,P,INTELSAT IV F1,1975 May 22,S07902,SESINTU,US,1975 May 22 2232,In Earth orbit,-,2026 May  4 ,1450.66,36024, ,36117, ,8.35, ,GEO/ID,7815,2.01061323871341
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 65,1990-095A,EARTH,TEME,UTC,SGP4,2026-05-06T05:39:34.784064,0.9839735,0.0004715,14.0301,344.3375,77.5793,113.9263,0,U,20929,999,2505,0.0,-2.7e-07,0.0,42698.528,1463.454,36340.526,36300.261,PAYLOAD,,US,1990-11-13,AFETR,,5177429,322303233,0 USA 65,1 20929U 90095A   26126.23581926 -.00000027  00000-0  00000+0 0  9997,2 20929  14.0301 344.3375 0004715  77.5793 113.9263  0.98397350 25058,20929,S20929,-,20929,1990-095A,P,P ------c,DSP F15,1990 Nov 13,S20932,SFSSC,US,1990 Nov 13 0719?,In Earth orbit,-,2026 May  4 ,1463.46,36300, ,36340, ,14.03, ,GEO/ID,20929,2.011515201890841
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ASTRA 3B,2010-021A,EARTH,TEME,UTC,SGP4,2026-05-06T11:32:26.799072,1.00273638,0.0003981,1.363,84.021,330.0939,6.8406,0,U,36581,999,5844,0.0,1.45e-06,0.0,42164.213,1436.07,35802.863,35769.292,PAYLOAD,LARGE,SES,2010-05-21,FRGUI,,5177103,322296096,0 ASTRA 3B,1 36581U 10021A   26126.48086573  .00000145  00000-0  00000+0 0  9994,2 36581   1.3630  84.0210 0003981 330.0939   6.8406  1.00273638 58446,36581,S36581,-,36581,2010-021A,P,P,Astra 3B,2010 May 21,S36584,SESE/SESSA,L,2010 May 21 2228,In Earth orbit,-,2026 May  5 ,1436.078,35769, ,35802, ,1.36, ,GEO/S,36581,2.0127869193922296
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GSTAR 3,1988-081A,EARTH,TEME,UTC,SGP4,2026-05-06T12:38:12.084864,1.00272303,0.0005055,11.1609,318.6702,203.4607,146.4907,0,U,19483,999,13417,0.0,-1.03e-06,0.0,42164.587,1436.089,35807.766,35765.138,PAYLOAD,LARGE,US,1988-09-08,FRGUI,,5177395,322302311,0 GSTAR 3,1 19483U 88081A   26126.52652876 -.00000103  00000-0  00000+0 0  9992,2 19483  11.1609 318.6702 0005055 203.4607 146.4907  1.00272303134174,19483,S19483,-,19483,1988-081A,P,P,Gstar 3,1988 Sep  8,S19487,SESSAP,US,1988 Sep  8 2318,In Earth orbit,-,2026 May  5 ,1436.089,35765, ,35807, ,11.16, ,GEO/I,19483,2.01282139475371
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,PALAPA C2,1996-030A,EARTH,TEME,UTC,SGP4,2026-05-06T11:36:38.109024,0.99001639,0.0005032,11.5904,38.9043,99.8274,5.2387,0,U,23864,999,10930,0.0,-1.16e-06,0.0,42524.601,1454.521,36167.865,36125.068,PAYLOAD,LARGE,INDO,1996-05-16,FRGUI,,5177521,322305884,0 PALAPA C2,1 23864U 96030A   26126.48377441 -.00000116  00000-0  00000+0 0  9994,2 23864  11.5904  38.9043 0005032  99.8274   5.2387  0.99001639109306,23864,S23864,-,23864,1996-030A,P,P,Palapa C2,1996 May 16,S23867,INDOO/PSN,ID,1996 May 16 0216?,In Earth orbit,-,2026 May  4 ,1454.508,36125, ,36166, ,11.59, ,GEO/ID,23864,2.0129992741688874
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SKYNET 5A,2007-007B,EARTH,TEME,UTC,SGP4,2026-05-06T11:28:37.603200,1.00269375,0.0004154,5.1967,74.2336,342.1683,75.3097,0,U,30794,999,7028,0.0,-2.62e-06,0.0,42165.408,1436.131,35804.788,35769.757,PAYLOAD,LARGE,UK,2007-03-11,FRGUI,,5177681,322310076,0 SKYNET 5A,1 30794U 07007B   26126.47821300 -.00000262  00000-0  00000+0 0  9999,2 30794   5.1967  74.2336 0004154 342.1683  75.3097  1.00269375 70280,30794,S30794,-,30794,2007-007B,P,P,Skynet 5A,2007 Mar 11,S30796,BABCK,UK,2007 Mar 11 2229,In Earth orbit,-,2026 May  5 ,1436.125,35769, ,35804, ,5.19, ,GEO/I,30794,2.013629793716574
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GORIZONT 16,1988-071A,EARTH,TEME,UTC,SGP4,2026-05-06T11:05:06.920160,0.99971278,0.0012406,11.5845,330.0995,81.7895,266.5265,0,U,19397,999,13781,0.0,-2.42e-06,0.0,42249.186,1440.414,35923.465,35818.637,PAYLOAD,LARGE,CIS,1988-08-18,TTMTR,,5177395,322302306,0 GORIZONT 16,1 19397U 88071A   26126.46188565 -.00000242  00000-0  00000+0 0  9991,2 19397  11.5845 330.0995 0012406  81.7895 266.5265  0.99971278137819,19397,S19397,-,19397,1988-071A,P,P,Gorizont,1988 Aug 18,S19400,KS,SU,1988 Aug 19 0229?,In Earth orbit,-,2026 May  5 ,1440.407,35818, ,35923, ,11.59, ,GEO/ID,19397,2.0140632369104403
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SATCOM 1,1975-117A,EARTH,TEME,UTC,SGP4,2026-05-06T09:46:36.043104,0.99598248,0.0013184,8.0798,304.9007,281.7878,43.0992,0,U,8476,999,4594,0.0,-2.7e-07,0.0,42354.612,1445.809,36032.317,35920.637,PAYLOAD,LARGE,US,1975-12-13,AFETR,,5177170,322297967,0 SATCOM 1,1  8476U 75117A   26126.40736161 -.00000027  00000-0  00000+0 0  9990,2  8476   8.0798 304.9007 0013184 281.7878  43.0992  0.99598248 45943,8476,S08476,-,8476,1975-117A,P,P      G,Satcom 1,1975 Dec 13,S08479,SESSAP,US,1975 Dec 13 0221,In Earth orbit,-,2026 May  5 ,1445.807,35920, ,36032, ,8.08, ,GEO/ID,8476,2.0165832416394096
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,DRTS,2002-042B,EARTH,TEME,UTC,SGP4,2026-05-06T11:38:49.569216,0.99270932,0.0017541,11.1734,42.2367,236.016,229.4667,0,U,27516,999,4517,0.0,-1.78e-06,0.0,42447.662,1450.576,36143.985,35995.07,PAYLOAD,LARGE,JPN,2002-09-10,TNSTA,,5177725,322311307,0 DRTS,1 27516U 02042B   26126.48529594 -.00000178  00000-0  00000+0 0  9998,2 27516  11.1734  42.2367 0017541 236.0160 229.4667  0.99270932 45174,27516,S27516,-,27516,2002-042B,P,P,Kodama,2002 Sep 10,S27517,JAXA,J,2002 Sep 10 0849,In Earth orbit,-,2026 May  4 ,1450.563,35994, ,36143, ,11.17, ,GEO/ID,27516,2.0172617106042288
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SUPERBIRD B1,1992-010A,EARTH,TEME,UTC,SGP4,2026-05-06T11:28:03.081216,0.9905367,0.0011775,14.5529,6.6319,123.6897,356.7987,0,U,21893,999,12390,0.0,-4e-07,0.0,42509.709,1453.757,36181.629,36081.518,PAYLOAD,LARGE,JPN,1992-02-26,FRGUI,,5177460,322304618,0 SUPERBIRD B1,1 21893U 92010A   26126.47781344 -.00000040  00000-0  00000+0 0  9994,2 21893  14.5529   6.6319 0011775 123.6897 356.7987  0.99053670123902,21893,S21893,-,21893,1992-010A,P,P,Superbird B1,1992 Feb 26,A05119,SKPJ,J,1992 Feb 27 0018,In Earth orbit,-,2026 May  5 ,1453.75,36081, ,36181, ,14.55, ,GEO/ID,21893,2.0173962283334315
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AMC-21,2008-038B,EARTH,TEME,UTC,SGP4,2026-05-06T09:37:15.536928,0.990161,0.0012502,2.842,80.5501,352.7214,275.5846,0,U,33275,999,6505,0.0,-2.22e-06,0.0,42520.461,1454.309,36195.485,36089.167,PAYLOAD,LARGE,SES,2008-08-14,FRGUI,,5177014,322293152,0 AMC-21,1 33275U 08038B   26126.40087427 -.00000222  00000-0  00000+0 0  9994,2 33275   2.8420  80.5501 0012502 352.7214 275.5846  0.99016100 65050,33275,S33275,-,33275,2008-038B,P,P      G,AMC 21,2008 Aug 14,S33276,SESSL/SESG,UK,2008 Aug 14 2114,In Earth orbit,-,2026 May  5 ,1454.307,36089, ,36195, ,2.84, ,GEO/D,33275,2.0195640332247264
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ASC 1,1985-076C,EARTH,TEME,UTC,SGP4,2026-05-06T12:37:51.978720,1.00315246,0.0003419,13.8292,343.6529,72.541,250.8802,0,U,15994,999,11755,0.0,-1.03e-06,0.0,42152.553,1435.475,35788.83,35760.006,PAYLOAD,LARGE,US,1985-08-27,AFETR,,5177376,322302564,0 ASC 1,1 15994U 85076C   26126.52629605 -.00000103  00000-0  00000+0 0  9990,2 15994  13.8292 343.6529 0003419  72.5410 250.8802  1.00315246117559,15994,S15994,-,15994,1985-076C,P,P ---S-,ASC 1,1985 Aug 27,S16007,SESSAP,US,1985 Aug 27 2256?,In Earth orbit,-,2026 May  5 ,1435.475,35760, ,35788, ,13.83, ,GEO/ID,15994,2.0241520953205003
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,CHINASAT 9,2008-028A,EARTH,TEME,UTC,SGP4,2026-05-06T13:52:25.169376,1.00270572,0.0006077,0.6625,85.8187,297.9373,141.1788,0,U,33051,999,6562,0.0,-2.41e-06,0.0,42165.072,1436.114,35812.561,35761.313,PAYLOAD,LARGE,PRC,2008-06-09,XSC,,5177008,322293074,0 CHINASAT 9,1 33051U 08028A   26126.57806909 -.00000241  00000-0  00000+0 0  9998,2 33051   0.6625  85.8187 0006077 297.9373 141.1788  1.00270572 65623,33051,S33051,-,33051,2008-028A,P,P,Zhongxing 9,2008 Jun  9,S33052,CHISAE,CN,2008 Jun  9 1241,In Earth orbit,-,2026 May  5 ,1436.109,35760, ,35812, ,0.66, ,GEO/S,33051,2.0258629799373153
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,NSS 11 (AAP-1),2000-059A,EARTH,TEME,UTC,SGP4,2026-05-06T03:10:38.667936,1.00272916,0.00033258,2.0183,81.8599,333.2835,32.526,0,U,26554,999,4087,0.0,3.3e-07,0.0,42164.415,1436.081,35800.303,35772.257,PAYLOAD,LARGE,SES,2000-10-01,TTMTR,,5176958,322265586,0 NSS 11 (AAP-1),1 26554U 00059A   26126.13239199  .00000033  00000-0  00000-0 0  9996,2 26554   2.0183  81.8599 0003326 333.2835  32.5260  1.00272916 40874,26554,S26554,-,26554,2000-059A,P,P,NSS 11,2000 Oct  1,S26557,SESG/SESSAN,GI,2000 Oct  2 0441,In Earth orbit,-,2026 May  5 ,1436.083,35772, ,35800, ,2.02, ,GEO/S,26554,2.0258897708626336
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,THURAYA 1,2000-066A,EARTH,TEME,UTC,SGP4,2026-05-06T08:20:38.853024,0.9898527,0.0010525,9.7996,22.3868,358.6007,3.4764,0,U,26578,999,9275,0.0,2e-08,0.0,42529.289,1454.762,36195.917,36106.392,PAYLOAD,LARGE,UAE,2000-10-21,SEAL,,5177594,322307852,0 THURAYA 1,1 26578U 00066A   26126.34767191  .00000002  00000-0  00000+0 0  9996,2 26578   9.7996  22.3868 0010525 358.6007   3.4764  0.98985270 92756,26578,S26578,-,26578,2000-066A,P,P,Thuraya 1,2000 Oct 21,S26579,THURY,UAE,2000 Oct 21 0751,In Earth orbit,-,2026 May  4 ,1454.772,36106, ,36196, ,9.8, ,GEO/ID,26578,2.027061045033344
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUTE 7A (EUTE W3A),2004-008A,EARTH,TEME,UTC,SGP4,2026-05-06T12:53:34.168992,0.98807259,0.0001483,5.7252,72.411,63.3623,150.0606,0,U,28187,999,8094,0.0,5e-07,0.0,42580.355,1457.383,36208.534,36195.905,PAYLOAD,LARGE,EUTE,2004-03-15,TTMTR,,5177629,322308357,0 EUTE 7A (EUTE W3A),1 28187U 04008A   26126.53720103  .00000050  00000-0  00000+0 0  9990,2 28187   5.7252  72.4110 0001483  63.3623 150.0606  0.98807259 80940,28187,S28187,-,28187,2004-008A,P,P,EUTELSAT 139 WEST A,2004 Mar 15,S28656,EUTSA,F,2004 Mar 16 0816,In Earth orbit,-,2026 May  5 ,1457.388,36196, ,36208, ,5.72, ,GEO/ID,28187,2.028247711545857
