mission_days,total_delta_v_m_s
180.69931286868547,658.6466729204177
181.81187865251025,651.1544499240856
183.04042317583725,642.9699676372448
183.03156958503294,643.0597916623664
181.51618682036474,653.3905807878232
181.538134935377,653.3996781463264
181.54415728983136,653.391919782833
182.98771341619278,643.8448344061536
182.7985897226131,645.1594642480161
181.50663947833866,654.2205896574476
180.27112579923457,662.6500074188829
181.54181729901828,654.1641679221024
181.79323498683183,653.2803734397138
180.45788853893285,662.3903443533653
182.81451020599002,646.7372937389531
181.71282151399998,654.267801381488
181.50049334947838,655.9650847507303
181.5259553390159,655.8941387935317
181.76408038624987,654.6656792864194
181.79881236336425,655.1596082677976
181.4653155803208,657.6825827478906
180.43684784054278,664.6898694259881
181.54445732030447,657.3894759961847
187.562978693079,616.8313335043249
181.9912329961217,654.7194500765871
181.80115240569936,656.0484363903433
181.964655842091,655.2192963029169
180.4249127383253,665.6361209210855
181.51266181544898,658.4185603826581
181.9331607109284,655.6736064855597
181.9803531812472,655.4345648166287
181.6927258234615,657.4585634572895
181.4743748634554,659.4785174911802
182.8235694782885,650.557233129857
183.01284303043542,649.3643598309759
181.9445599078468,656.6681851571943
181.7232517665994,658.2750582165106
181.93550078557251,656.9538115154387
182.8099882296624,651.5427291989148
182.85506426270118,651.444710127575
181.69027571758426,659.318770752192
181.68132676483282,659.3968642673433
183.55342752248742,646.8632257378193
181.52436162976602,660.5802380719863
182.5992349612139,653.4179286166867
181.71037140382356,659.5020769744924
180.61632534854178,667.4855642348499
182.77849357370047,652.8708677136766
182.82590952716058,652.7961249028905
181.5548875729039,661.3967328312073
181.52172115010566,661.8755713877629
181.50586950207335,662.3561080651224
181.51189185652768,662.348349701629
181.52191152388875,662.4404453668888
180.45060066499076,669.6825844578293
181.5129625711373,662.5185388820402
182.8076487205832,653.8627059333082
181.769656931317,661.0750769901684
181.51803879323035,662.7768332243129
181.54200721012805,662.623751589189
181.52098456959473,662.9166426745309
181.8706850219408,660.6450439762523
181.50955240879154,663.115957404171
182.98140908492155,653.4816520621179
181.48039720056576,663.6764882163908
181.47671490149136,663.741413911828
183.02648511796033,653.3836329907781
181.9012114210152,661.1123293696569
183.55342752248742,650.2557199800972
181.84103401068387,661.9164827921604
181.52406113661954,664.4773915465955
181.7787162144516,662.8710117334581
181.80953855364552,662.7373943032816
181.79384148951794,662.9703767963903
181.7023208282453,663.766718590949
182.0032379885131,661.7544268318554
182.99732992648322,655.0842571319098
182.95897309175527,655.5894064751902
181.67729035733248,664.2950309283254
182.8268134683329,656.5295421215162
181.68331271178684,664.287272564832
182.76037155169115,657.0384521062354
181.6457952261699,664.7493411109684
182.9790690327654,655.8062692332386
181.7328472273197,664.2340039843535
181.79618153185305,663.8592049189361
181.66087677996362,664.842657946053
182.99498984100296,655.8280567496452
182.99046786250986,655.929138657345
181.68097272097376,665.0595207041014
183.0063890907019,656.2467294808771
182.96131313961223,656.6388576021714
181.6571944230883,665.743919782603
181.55511069718955,666.6561716616065
181.88017024991188,664.4606053280595
181.648135300814,666.0295461408473
181.56113305164388,666.6484132981132
181.52361524015117,667.4770831727277
181.55879306083082,667.4206614373824
181.81021085306952,665.7486023074002
182.94991393641493,658.1416913334648
182.78345848138727,659.2883212140985
181.86823487945537,665.4879426619236
181.6954815359422,666.7655237756148
182.81578900810007,659.4385050997483
181.69314151282012,667.1463950075511
181.68945909833172,667.1967575670739
181.66321676647752,667.4444781048855
181.71180605621635,667.5822799427561
181.78105625248756,667.1339081541058
182.79135234535477,661.0012951011295
181.69987068575986,668.6096172766203
181.65181756328022,668.947311836179
182.7953179939505,661.5561827213413
181.6773610623357,669.2730125875805
182.5781935820409,663.2024037263428
181.7646860574707,668.8858455187612
182.82436335815643,661.7638177145207
181.7065157491955,669.501587229176
181.98163170832868,667.6875251706033
182.76943055948226,662.5282484978609
182.85801067276373,661.9896505354072
181.9501365771661,668.1418353532463
182.7760197173618,662.7671930904545
182.5634410341784,664.2725520129256
183.55342752248742,657.6175002424008
183.55342752248742,657.6252586058941
181.67502101737233,670.4249210263274
183.55342752248742,657.8020394753598
181.52963757726152,671.6750538979383
182.77177005874046,663.4217170571341
182.49300740595058,665.3931459000135
181.6864200697222,670.9840326192016
181.9615357740845,669.1364140248809
183.55342752248742,658.3897483816701
182.85567061959247,663.1248270604757
183.55342752248742,658.4461701170153
181.5089968686402,672.3946872022772
181.9524766518102,669.4220403831251
181.77374534060533,670.6817802620508
183.55342752248742,658.6908675979057
181.5381515555,672.6232618438728
182.95883874449584,663.1657551175747
181.16706105342308,675.3755130650759
182.74027540277854,664.7498555718959
182.50925417147852,666.6022813123172
181.82093786853721,671.2936378701469
181.50665682367682,673.5465956410242
181.42605340465235,674.2152268965469
182.92075493065434,664.2549490397429
181.55013992776836,673.6786755426057
181.55616228222272,673.6709171791123
182.92734408853389,664.4938936323365
182.94085087166448,664.4718117977912
181.51805587602666,674.1057072338983
182.81059471500444,665.4384616442952
182.79485698843658,665.6715861649972
182.94744002954403,664.7107563903849
182.73486188943755,666.2114748761287
181.51864447073,674.4995870537268
182.82718751514938,665.821770050647
181.55382229140963,674.4431653183816
183.55342752248742,661.017752848172
183.55342752248742,661.0909205914188
182.94319091399962,665.3606399203371
182.70259666403638,667.2396385712158
181.53869691191818,675.1320649030429
182.76336233247466,666.999724679759
181.80523997922322,673.559370835993
182.79843080081068,666.8955757754941
181.42962766329768,676.1540741311811
181.25768921095684,677.3369015112436
183.55342752248742,661.838664359293
182.7576768870072,667.2826410182887
182.82484800505506,666.9523061389882
182.79569285918745,667.1499085654089
182.82651519838137,667.0162911352323
183.55342752248742,662.2260971164872
182.95627851492924,666.4174370762181
181.5350145550429,676.033326739593
182.71382071816703,668.067683762076
182.80671731512106,667.6150138852787
181.42371341121105,677.028211597109
183.55342752248742,662.6441408422259
181.77608537864126,674.9446766826986
183.8407709028717,661.0799652888936
182.95224956927228,667.132539613685
182.83724325825898,668.4315086444997
182.96627784369574,667.6105090282002
183.55342752248742,663.7175081977308
182.99860837040853,667.7606929138501
181.54103689843208,677.7338850618756
182.9230949686903,668.5178454603906
186.9912329961217,641.0541828602472
183.31715611980104,665.943509410096
182.80426720924382,669.4752211801812
182.0032379885131,674.9984474728664
181.25534921751552,680.1498862118058
182.97617237622714,668.6790066808702
181.97666083448237,675.4982936991961
181.86437917398024,676.3023052519059
181.52466680784033,678.6975577789374
182.7771527339268,670.3163779730825
181.9451657033198,675.952603881839
182.99626831723728,668.8958694389186
181.9923581736386,675.713562212908
183.55342752248742,665.5134429410203
182.911695765493,670.020679191684
182.79240742133706,670.9012213212743
183.00766716063984,669.5664836785883
182.50797972537399,673.0004004614091
182.77949277626192,671.2052060956283
182.83557447067986,670.8362305261362
182.52065267852782,672.985546263216
182.97813771444373,669.903146114298
183.55342752248742,666.1011518473306
183.55342752248742,666.1175611912439
181.9565649002382,676.9471825534736
181.9475057779639,677.2328089117179
183.8407709028717,664.4724595311714
182.9461818983864,670.7677145682538
183.0086641135181,670.3704315077027
182.8205077035284,671.7633279692043
181.6960149802847,679.4239798666026
182.82199322205375,671.8217265951939
183.55342752248742,667.0024136838806
182.9785124250992,670.9178984539037
182.86706925509256,671.7237075238543
182.4891580225659,674.3136847779778
182.61123995360526,673.696926012966
182.78901224649005,672.5842394803254
181.71245729775472,680.022017290895
182.9767078415243,671.5842093274747
181.71011727463267,680.4028885228311
181.70643486014427,680.4532510823541
182.79049856609183,673.1498651099557
182.9347826951891,672.2705482995472
182.83791451955193,673.0751222991697
182.80982930785999,673.2788407263928
182.46543338848903,675.6242678511783
183.55342752248742,668.3910335149626
182.9671132219019,672.420732185197
183.55342752248742,668.4981324724934
181.53372614249702,682.1545687840421
182.94373179250914,672.6279218631563
182.98778641805012,672.4696099055619
181.98084734978937,679.2787853182181
183.55342752248742,668.7029720061632
182.96382773351928,672.8447846212047
181.97850733021625,679.5737678959038
182.43083532960418,676.5433115750302
182.69207353378698,674.924469126419
181.9427137309637,680.0375747982091
182.81965371297457,674.1417033295875
182.52216276412423,676.1551787680883
182.52818511857856,676.1474204045949
181.91747998176925,680.3363683520349
182.77833465189806,674.6069792411546
181.5300437856217,683.0558306205921
183.55342752248742,669.3979910826504
181.9567475672323,680.4014198034977
183.55342752248742,669.6148538406987
183.55342752248742,669.7763393616682
182.49066730708586,676.9760902792094
182.01000172042654,680.2492944378073
181.95440754765917,680.6964023811836
182.98762294241476,673.7187074661053
183.55342752248742,669.9375005821477
182.5258451277655,676.9196685438641
182.9934140773129,673.760649458397
182.44439247198937,677.5140332728736
181.98990625889564,680.6494324063051
183.0384901103517,673.6626303870573
182.29706919479352,678.745942465875
183.55342752248742,670.3299563781657
183.55342752248742,670.3949079261583
183.55342752248742,670.4370553356964
181.96280919926062,681.3031884420373
181.93757545006616,681.6019819958631
181.98590193786947,681.3719289230871
183.55342752248742,670.7842665608085
182.74799730187956,676.2318466954534
183.55342752248742,670.8249775798658
182.97568757195828,674.7460447999694
182.2624711359087,679.6649861897268
182.58041679599094,677.5290455282058
183.55342752248742,670.9911042351825
181.96580647633857,681.7720668915849
181.5360661290109,684.7563889428748
182.5182031114283,678.2151814194931
183.55342752248742,671.3719754671188
183.55342752248742,671.4223380266416
181.96514924159573,682.1920165645831
181.93991549240127,682.490810118409
183.00933491887457,675.363254528189
182.96769072751164,675.6603719813635
183.55342752248742,671.7788452324431
182.97097808414665,675.8684038714695
182.27602827829386,680.6357078875702
183.55342752248742,672.0644715906875
182.67197758847766,678.0816746664726
183.55342752248742,672.1763923551813
181.97420836958162,682.9151653721513
182.9910740251568,676.0852666295178
183.55342752248742,672.2932642216437
181.94897462038722,683.2139589259771
183.00699483339432,676.1070541459244
183.0024728549012,676.2081360536241
182.7570565850142,678.027781438743
182.99821667064953,676.4768667405845
183.55342752248742,672.7639004430689
182.79212505335022,677.9236325344781
183.01839408309326,676.5257268771563
182.97331813200358,676.9178549984506
182.70250353161555,678.8981694256935
181.94505376899968,684.300471218857
182.80737974076044,678.5084758826699
182.9652406216344,677.520579276266
182.66057838528036,679.584508397766
181.91982001980523,684.5992647726828
182.95629166888295,677.5986727914174
182.79446509568533,678.812460657024
183.8407709028717,671.834239793475
183.8407709028717,671.8419981569684
182.9853363078737,677.7038854985663
183.8407709028717,672.0187790264341
182.4966896441962,681.17406100442
182.75183765125007,679.4679683914088
183.8407709028717,672.2577236190278
182.96191892880628,678.4206887297439
183.55342752248742,674.4645245842006
183.8407709028717,672.6064879327442
181.70748652833356,687.0445211718941
183.8407709028717,672.6629096680896
181.95177657947835,685.4844261592511
181.93365483404142,685.7222191113835
183.55342752248742,674.8148322689194
183.8407709028717,672.90760714898
181.90842108484696,686.0210126652094
181.70514650521147,687.4253924038303
181.94943655990522,685.7794087369368
181.70146409072308,687.4757549633531
183.55342752248742,675.2083242019359
183.55342752248742,675.6269969331678
182.7885512236321,680.9053720126852
182.73079647997957,681.3241772773561
181.98093095011552,686.4549352788404
182.80041156138174,681.1404830471907
181.96083548858456,686.8550732473382
182.6304145761123,682.4926188547627
183.00454286103826,680.1920250622945
183.02697838250646,680.3224621810541
182.5371350835476,683.7624333294839
182.75939662305012,682.2906778593908
