CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,COMSTAR 2,1976-073A,EARTH,TEME,UTC,SGP4,2026-05-06T04:39:18.067104,0.99985315,9.883e-05,8.0089,305.4367,54.9173,308.5822,0,U,9047,999,4679,0.00000000000000,0.00000046,0.0000000000000,42245.232,1440.212,35871.272,35862.922,PAYLOAD,LARGE,US,1976-07-22,AFETR,,5176958,322261064,0 COMSTAR 2,1 09047U 76073A   26126.19395911  .00000046  00000-0  00000-0 0  9998,2 09047   8.0089 305.4367 0000988  54.9173 308.5822  0.99985315 46792,9047
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,AMC-3 (GE-3),1997-050A,EARTH,TEME,UTC,SGP4,2026-05-05T17:58:30.212256,1.00271302,0.0003232,8.0429,64.5634,339.846,16.8361,0,U,24936,999,5200,0.00000000000000,-0.00000254,0.0000000000000,42164.867,1436.104,35800.36,35773.105,PAYLOAD,LARGE,SES,1997-09-04,AFETR,,5176277,322216542,0 AMC-3 (GE-3),1 24936U 97050A   26125.74896079 -.00000254  00000-0  00000-0 0  9993,2 24936   8.0429  64.5634 0003232 339.8460  16.8361  1.00271302 52008,24936
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COMSTAR 1,1976-042A,EARTH,TEME,UTC,SGP4,2026-05-06T12:51:27.141120,0.99818356,0.0004635,8.0576,304.9428,4.0463,339.7553,0,U,8838,999,12015,0.00000000000000,0.00000087,0.0000000000000,42292.326,1442.62,35933.793,35894.588,PAYLOAD,LARGE,US,1976-05-13,AFETR,,5177175,322298529,0 COMSTAR 1,1  8838U 76042A   26126.53573080  .00000087  00000-0  00000+0 0  9998,2  8838   8.0576 304.9428 0004635   4.0463 339.7553  0.99818356120153,8838
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 4-F8,1974-093A,EARTH,TEME,UTC,SGP4,2026-05-06T09:28:46.352352,0.9978902,0.0001988,8.058,304.8526,197.4912,173.9561,0,U,7544,999,12479,0.00000000000000,-0.00000279,0.0000000000000,42300.614,1443.045,35930.888,35914.069,PAYLOAD,LARGE,ITSO,1974-11-21,AFETR,,5177155,322297278,0 INTELSAT 4-F8,1  7544U 74093A   26126.39498093 -.00000279  00000-0  00000+0 0  9993,2  7544   8.0580 304.8526 0001988 197.4912 173.9561  0.99789020124799,7544
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,HIMAWARI 2 (GMS 2),1981-076A,EARTH,TEME,UTC,SGP4,2026-05-06T11:46:10.483104,0.99547496,0.0010766,8.0719,304.4567,333.4199,194.4706,0,U,12677,999,13181,0.00000000000000,0.00000055,0.0000000000000,42369.007,1446.546,36036.486,35945.257,PAYLOAD,LARGE,JPN,1981-08-10,TNSTA,,5177235,322299795,0 HIMAWARI 2 (GMS 2),1 12677U 81076A   26126.49039911  .00000055  00000-0  00000+0 0  9997,2 12677   8.0719 304.4567 0010766 333.4199 194.4706  0.99547496131819,12677
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GOES 4,1980-074A,EARTH,TEME,UTC,SGP4,2026-05-06T11:46:10.483104,0.99226968,0.0032984,8.0753,303.2995,106.3431,62.2705,0,U,11964,999,12702,0.00000000000000,0.00000067,0.0000000000000,42460.199,1451.218,36222.115,35942.013,PAYLOAD,LARGE,US,1980-09-09,AFETR,,5177221,322299126,0 GOES 4,1 11964U 80074A   26126.49039911  .00000067  00000-0  00000+0 0  9995,2 11964   8.0753 303.2995 0032984 106.3431  62.2705  0.99226968127026,11964
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,OPS 6394 (FLTSATCOM 4),1980-087A,EARTH,TEME,UTC,SGP4,2026-05-06T00:24:56.614752,0.98948457,0.0003469,8.0789,304.7834,102.2449,257.7061,0,U,12046,999,12975,0.00000000000000,0.00000051,0.0000000000000,42539.837,1455.303,36176.459,36146.945,PAYLOAD,LARGE,US,1980-10-31,AFETR,,5177222,322299139,0 OPS 6394 (FLTSATCOM 4),1 12046U 80087A   26126.01732193  .00000051  00000-0  00000+0 0  9994,2 12046   8.0789 304.7834 0003469 102.2449 257.7061  0.98948457129756,12046
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SATCOM 1,1975-117A,EARTH,TEME,UTC,SGP4,2026-05-06T09:46:36.043104,0.99598248,0.0013184,8.0798,304.9007,281.7878,43.0992,0,U,8476,999,4594,0.00000000000000,-0.00000027,0.0000000000000,42354.612,1445.809,36032.317,35920.637,PAYLOAD,LARGE,US,1975-12-13,AFETR,,5177170,322297967,0 SATCOM 1,1  8476U 75117A   26126.40736161 -.00000027  00000-0  00000+0 0  9990,2  8476   8.0798 304.9007 0013184 281.7878  43.0992  0.99598248 45943,8476
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,ASTRA 2C,2001-025A,EARTH,TEME,UTC,SGP4,2026-05-06T11:37:48.785088,0.99037256,0.0006497,8.0882,64.6563,326.0792,50.5785,0,U,26853,999,4454,0.00000000000000,0.00000055,0.0000000000000,42514.405,1453.998,36163.892,36108.649,PAYLOAD,LARGE,SES,2001-06-16,TTMTR,,5177723,322310787,0 ASTRA 2C,1 26853U 01025A   26126.48459242  .00000055  00000-0  00000+0 0  9996,2 26853   8.0882  64.6563 0006497 326.0792  50.5785  0.99037256 44545,26853
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,OTS 2,1978-044A,EARTH,TEME,UTC,SGP4,2026-05-06T11:07:29.193312,0.9913834,0.0009798,8.0962,304.2686,4.3896,18.8502,0,U,10855,999,20358,0.00000000000000,-0.00000170,0.0000000000000,42485.501,1452.516,36148.994,36065.739,PAYLOAD,MEDIUM,ESA,1978-05-11,AFETR,,5177202,322298389,0 OTS 2,1 10855U 78044A   26126.46353233 -.00000170  00000-0  00000+0 0  9996,2 10855   8.0962 304.2686 0009798   4.3896  18.8502  0.99138340203587,10855
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AEHF 1 (USA 214),2010-039A,EARTH,TEME,UTC,SGP4,2026-05-06T11:34:11.630784,1.00268908,0.0004426,8.1163,68.5855,336.1408,23.1319,0,U,36868,999,5323,0.00000000000000,0.00000156,0.0000000000000,42165.539,1436.138,35806.066,35768.741,PAYLOAD,LARGE,US,2010-08-14,AFETR,,5177106,322296138,0 AEHF 1 (USA 214),1 36868U 10039A   26126.48207906  .00000156  00000-0  00000+0 0  9998,2 36868   8.1163  68.5855 0004426 336.1408  23.1319  1.00268908 53236,36868
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,SESAT 2 (EXPRESS AM-22),2003-060A,EARTH,TEME,UTC,SGP4,2026-05-06T11:39:03.665376,0.99359262,0.0008827,8.1743,64.5539,137.1091,244.3909,0,U,28134,999,8162,0.00000000000000,0.00000108,0.0000000000000,42422.501,1449.286,36081.812,36006.92,PAYLOAD,LARGE,EUTE,2003-12-28,TTMTR,,5177728,322311347,0 SESAT 2 (EXPRESS AM-22),1 28134U 03060A   26126.48545909  .00000108  00000-0  00000+0 0  9996,2 28134   8.1743  64.5539 0008827 137.1091 244.3909  0.99359262 81625,28134
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,OPS 7350,1981-025A,EARTH,TEME,UTC,SGP4,2026-05-06T11:10:33.988224,0.98825584,0.0017895,8.1862,305.3073,292.7135,226.6781,0,U,12339,999,2542,0.00000000000000,0.00000049,0.0000000000000,42575.091,1457.113,36273.144,36120.768,PAYLOAD,,US,1981-03-16,AFETR,,5177226,322299691,0 OPS 7350,1 12339U 81025A   26126.46567116  .00000049  00000-0  00000+0 0  9999,2 12339   8.1862 305.3073 0017895 292.7135 226.6781  0.98825584 25429,12339
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SUPERBIRD 4,2000-012A,EARTH,TEME,UTC,SGP4,2026-05-06T11:46:10.312032,0.98851599,0.0012871,8.1865,65.1527,157.8539,298.2916,0,U,26095,999,4436,0.00000000000000,-0.00000176,0.0000000000000,42567.621,1456.729,36244.274,36134.697,PAYLOAD,LARGE,JPN,2000-02-18,FRGUI,,5177582,322307209,0 SUPERBIRD 4,1 26095U 00012A   26126.49039713 -.00000176  00000-0  00000+0 0  9992,2 26095   8.1865  65.1527 0012871 157.8539 298.2916  0.98851599 44363,26095
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,JCSAT 2A,2002-015A,EARTH,TEME,UTC,SGP4,2026-05-05T17:13:46.746624,0.99029804,0.00043222,8.2013,64.6734,55.6979,133.3475,0,U,27399,999,8823,0.00000000000000,-0.00000253,0.0000000000000,42516.538,1454.108,36156.78,36120.027,PAYLOAD,LARGE,JPN,2002-03-29,FRGUI,,5176277,322217016,0 JCSAT 2A,1 27399U 02015A   26125.71790216 -.00000253  00000-0  00000-0 0  9998,2 27399   8.2013  64.6734 0004322  55.6979 133.3475  0.99029804 88236,27399
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 12 (PAS 12),2000-068A,EARTH,TEME,UTC,SGP4,2026-05-06T13:12:15.862176,0.99030663,0.0010605,8.2348,64.8861,212.7757,340.6887,0,U,26590,999,5108,0.00000000000000,-0.00000055,0.0000000000000,42516.292,1454.095,36183.246,36093.069,PAYLOAD,LARGE,ESA,2000-10-29,FRGUI,,5177594,322307353,0 INTELSAT 12 (PAS 12),1 26590U 00068A   26126.55018359 -.00000055  00000-0  00000+0 0  9999,2 26590   8.2348  64.8861 0010605 212.7757 340.6887  0.99030663 51081,26590
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RADUGA 12,1983-028A,EARTH,TEME,UTC,SGP4,2026-05-06T11:45:10.576800,1.00255402,0.0001986,8.2826,306.5986,12.3953,149.7661,0,U,13974,999,16896,0.00000000000000,-0.00000025,0.0000000000000,42169.325,1436.332,35799.565,35782.816,PAYLOAD,LARGE,CIS,1983-04-08,TTMTR,,5177256,322300561,0 RADUGA 12,1 13974U 83028A   26126.48970575 -.00000025  00000-0  00000+0 0  9994,2 13974   8.2826 306.5986 0001986  12.3953 149.7661  1.00255402168969,13974
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,HISPASAT 1C,2000-007A,EARTH,TEME,UTC,SGP4,2026-05-06T04:24:49.455072,0.99206322,0.00041623,8.2891,64.104,247.8625,302.712,0,U,26071,999,4687,0.00000000000000,-0.00000243,0.0000000000000,42466.09,1451.52,36105.631,36070.279,PAYLOAD,LARGE,SPN,2000-02-03,AFETR,,5176958,322265983,0 HISPASAT 1C,1 26071U 00007A   26126.18390573 -.00000243  00000-0  00000-0 0  9996,2 26071   8.2891  64.1040 0004162 247.8625 302.7120  0.99206322 46871,26071
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,OPS 9442 (DSCS 2-12),1978-113B,EARTH,TEME,UTC,SGP4,2026-05-06T13:41:21.283008,0.98439226,0.0003953,8.3414,303.4283,174.9918,30.8247,0,U,11145,999,11665,0.00000000000000,0.00000015,0.0000000000000,42686.418,1462.831,36325.157,36291.409,PAYLOAD,LARGE,US,1978-12-14,AFETR,,5177209,322298476,0 OPS 9442 (DSCS 2-12),1 11145U 78113B   26126.57038522  .00000015  00000-0  00000+0 0  9996,2 11145   8.3414 303.4283 0003953 174.9918  30.8247  0.98439226116652,11145
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 4-F1,1975-042A,EARTH,TEME,UTC,SGP4,2026-05-05T17:41:40.261920,0.99265338,0.0010983,8.3439,306.4542,277.4495,82.3355,0,U,7815,999,12153,0.00000000000000,-0.00000158,0.0000000000000,42449.257,1450.657,36117.744,36024.5,PAYLOAD,LARGE,ITSO,1975-05-22,AFETR,,5177160,322297342,0 INTELSAT 4-F1,1  7815U 75042A   26125.73727155 -.00000158  00000-0  00000+0 0  9996,2  7815   8.3439 306.4542 0010983 277.4495  82.3355  0.99265338121536,7815
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INSAT 3C,2002-002A,EARTH,TEME,UTC,SGP4,2026-05-05T23:37:25.774176,0.99300435,0.00097534,8.3474,63.9629,151.3537,39.4912,0,U,27298,999,8867,0.00000000000000,0.00000067,0.0000000000000,42439.254,1450.145,36102.511,36019.726,PAYLOAD,LARGE,IND,2002-01-23,FRGUI,,5176958,322266216,0 INSAT 3C,1 27298U 02002A   26125.98432609  .00000067  00000-0  00000-0 0  9992,2 27298   8.3474  63.9629 0009753 151.3537  39.4912  0.99300435 88670,27298
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COSMOS 1366,1982-044A,EARTH,TEME,UTC,SGP4,2026-05-06T11:15:24.840000,1.00285662,0.0008618,8.3953,297.6939,118.61,56.3024,0,U,13177,999,13319,0.00000000000000,-0.00000138,0.0000000000000,42160.842,1435.898,35819.041,35746.373,PAYLOAD,MEDIUM,CIS,1982-05-17,TTMTR,,5177244,322299913,0 COSMOS 1366,1 13177U 82044A   26126.46903750 -.00000138  00000-0  00000+0 0  9990,2 13177   8.3953 297.6939 0008618 118.6100  56.3024  1.00285662133191,13177
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,AMOS 2,2003-059A,EARTH,TEME,UTC,SGP4,2026-05-06T02:45:42.289920,0.99400773,1.62e-05,8.4188,63.4493,115.1631,63.6302,0,U,28132,999,8162,0.00000000000000,-0.00000238,0.0000000000000,42410.69,1448.681,36033.242,36031.868,PAYLOAD,LARGE,ISRA,2003-12-27,TTMTR,,5176958,322266394,0 AMOS 2,1 28132U 03059A   26126.11507280 -.00000238  00000-0  00000-0 0  9998,2 28132   8.4188  63.4493 0000162 115.1631  63.6302  0.99400773 81629,28132
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,WINDS (KIZUNA),2008-007A,EARTH,TEME,UTC,SGP4,2026-05-06T02:52:04.179648,1.00293772,5.233e-05,8.4318,62.6336,75.6091,128.6279,0,U,32500,999,6647,0.00000000000000,0.00000002,0.0000000000000,42158.569,1435.782,35782.64,35778.228,PAYLOAD,LARGE,JPN,2008-02-23,TNSTA,,5176958,322268622,0 WINDS (KIZUNA),1 32500U 08007A   26126.11949282  .00000002  00000-0  00000-0 0  9990,2 32500   8.4318  62.6336 0000523  75.6091 128.6279  1.00293772 66479,32500
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GORIZONT 5,1982-020A,EARTH,TEME,UTC,SGP4,2026-05-06T12:18:17.404416,0.98534704,0.0032576,8.4392,301.4706,257.5656,7.8319,0,U,13092,999,12118,0.00000000000000,-0.00000237,0.0000000000000,42658.839,1461.414,36419.669,36141.738,PAYLOAD,LARGE,CIS,1982-03-15,TTMTR,,5177243,322299397,0 GORIZONT 5,1 13092U 82020A   26126.51270144 -.00000237  00000-0  00000+0 0  9990,2 13092   8.4392 301.4706 0032576 257.5656   7.8319  0.98534704121184,13092
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUTE 8 WEST C (HB 6),2002-038A,EARTH,TEME,UTC,SGP4,2026-05-06T13:25:21.192384,0.99327789,0.0003828,8.4661,63.0912,306.1488,228.0143,0,U,27499,999,5052,0.00000000000000,-0.00000178,0.0000000000000,42431.462,1449.745,36069.57,36037.084,PAYLOAD,LARGE,EUTE,2002-08-21,AFETR,,5177612,322308132,0 EUTE 8 WEST C (HB 6),1 27499U 02038A   26126.55927306 -.00000178  00000-0  00000+0 0  9994,2 27499   8.4661  63.0912 0003828 306.1488 228.0143  0.99327789 50526,27499
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,EUTE 36A (EUTE W4),2000-028A,EARTH,TEME,UTC,SGP4,2026-05-06T05:59:29.295168,0.98469959,0.00107926,8.4871,62.3363,274.6759,273.4172,0,U,26369,999,9471,0.00000000000000,-0.00000095,0.0000000000000,42677.536,1462.375,36345.461,36253.341,PAYLOAD,LARGE,EUTE,2000-05-24,AFETR,,5176958,322266041,0 EUTE 36A (EUTE W4),1 26369U 00028A   26126.24964462 -.00000095  00000-0  00000-0 0  9995,2 26369   8.4871  62.3363 0010793 274.6759 273.4172  0.98469959 94715,26369
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ECHOSTAR 1,1995-073A,EARTH,TEME,UTC,SGP4,2026-05-06T01:26:38.771808,0.98934929,0.00033449,8.5167,63.3753,313.2773,241.8827,0,U,23754,999,5158,0.00000000000000,-0.00000107,0.0000000000000,42543.715,1455.502,36179.811,36151.35,PAYLOAD,LARGE,US,1995-12-28,XSC,,5176958,322265641,0 ECHOSTAR 1,1 23754U 95073A   26126.06017097 -.00000107  00000-0  00000-0 0  9991,2 23754   8.5167  63.3753 0003345 313.2773 241.8827  0.98934929 51582,23754
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,TELSTAR 12 (ORION 2),1999-059A,EARTH,TEME,UTC,SGP4,2026-05-06T05:59:06.831168,0.98499446,0.0011606,8.5804,63.4275,256.1925,289.2565,0,U,25949,999,9676,0.00000000000000,-0.00000091,0.0000000000000,42669.018,1461.937,36340.405,36241.361,PAYLOAD,LARGE,US,1999-10-19,FRGUI,,5177577,322307141,0 TELSTAR 12 (ORION 2),1 25949U 99059A   26126.24938462 -.00000091  00000-0  00000+0 0  9996,2 25949   8.5804  63.4275 0011606 256.1925 289.2565  0.98499446 96765,25949
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,OPS 9444 (DSCS 2-14),1979-098B,EARTH,TEME,UTC,SGP4,2026-05-06T12:41:18.878208,0.98349485,0.0003658,8.5816,305.9793,76.4939,281.0786,0,U,11622,999,11156,0.00000000000000,0.00000007,0.0000000000000,42712.381,1464.166,36349.87,36318.622,PAYLOAD,LARGE,US,1979-11-21,AFETR,,5177215,322299552,0 OPS 9444 (DSCS 2-14),1 11622U 79098B   26126.52869072  .00000007  00000-0  00000+0 0  9997,2 11622   8.5816 305.9793 0003658  76.4939 281.0786  0.98349485111564,11622
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,LUCH 5A,2011-074B,EARTH,TEME,UTC,SGP4,2026-05-06T03:18:38.847168,1.00274555,0.00027282,8.6483,74.4136,320.6715,45.5719,0,U,37951,999,5263,0.00000000000000,-0.00000040,0.0000000000000,42163.955,1436.057,35797.323,35774.317,PAYLOAD,LARGE,CIS,2011-12-11,TTMTR,,5176958,322271693,0 LUCH 5A,1 37951U 11074B   26126.13794962 -.00000040  00000-0  00000-0 0  9991,2 37951   8.6483  74.4136 0002728 320.6715  45.5719  1.00274555 52630,37951
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RADUGA 14,1984-016A,EARTH,TEME,UTC,SGP4,2026-05-06T13:37:55.417728,1.00298896,0.0001558,8.651,311.097,138.5793,56.1563,0,U,14725,999,11768,0.00000000000000,-0.00000121,0.0000000000000,42157.133,1435.709,35785.567,35772.43,PAYLOAD,MEDIUM,CIS,1984-02-15,TTMTR,,5177265,322300174,0 RADUGA 14,1 14725U 84016A   26126.56800252 -.00000121  00000-0  00000+0 0  9997,2 14725   8.6510 311.0970 0001558 138.5793  56.1563  1.00298896117689,14725
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ECHOSTAR 8,2002-039A,EARTH,TEME,UTC,SGP4,2026-05-06T12:30:37.233792,0.98508494,0.0009864,8.7186,62.2623,32.6147,227.6362,0,U,27501,999,5164,0.00000000000000,-0.00000007,0.0000000000000,42666.405,1461.803,36330.356,36246.184,PAYLOAD,LARGE,US,2002-08-22,TTMTR,,5177612,322308133,0 ECHOSTAR 8,1 27501U 02039A   26126.52126428 -.00000007  00000-0  00000+0 0  9993,2 27501   8.7186  62.2623 0009864  32.6147 227.6362  0.98508494 51649,27501
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AMOS 5,2011-074A,EARTH,TEME,UTC,SGP4,2026-05-06T11:28:20.348256,1.00173295,0.0003044,8.7218,61.2009,2.7948,65.4517,0,U,37950,999,5258,0.00000000000000,-0.00000229,0.0000000000000,42192.365,1437.509,35827.073,35801.387,PAYLOAD,LARGE,ISRA,2011-12-11,TTMTR,,5177122,322296839,0 AMOS 5,1 37950U 11074A   26126.47801329 -.00000229  00000-0  00000+0 0  9991,2 37950   8.7218  61.2009 0003044   2.7948  65.4517  1.00173295 52587,37950
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INSAT 3A,2003-013A,EARTH,TEME,UTC,SGP4,2026-05-06T00:09:38.687328,0.99804225,0.00112713,8.7302,61.4587,327.06,230.9922,0,U,27714,999,8430,0.00000000000000,0.00000122,0.0000000000000,42296.317,1442.825,35965.856,35870.509,PAYLOAD,LARGE,IND,2003-04-09,FRGUI,,5176958,322266799,0 INSAT 3A,1 27714U 03013A   26126.00669777  .00000122  00000-0  00000-0 0  9992,2 27714   8.7302  61.4587 0011271 327.0600 230.9922  0.99804225 84305,27714
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,XM-1,2001-018A,EARTH,TEME,UTC,SGP4,2026-05-06T07:55:38.503200,0.99005617,0.0011987,8.741,62.1836,324.4599,254.0795,0,U,26761,999,4570,0.00000000000000,-0.00000150,0.0000000000000,42523.462,1454.463,36196.3,36094.354,PAYLOAD,LARGE,US,2001-05-08,SEAL,,5177598,322307905,0 XM-1,1 26761U 01018A   26126.33030675 -.00000150  00000-0  00000+0 0  9992,2 26761   8.7410  62.1836 0011987 324.4599 254.0795  0.99005617 45707,26761
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,TDRS 1,1983-026B,EARTH,TEME,UTC,SGP4,2026-05-06T04:43:25.172832,0.98743917,0.00189337,8.7426,320.6136,269.4912,93.9317,0,U,13969,999,12995,0.00000000000000,-0.00000057,0.0000000000000,42598.562,1458.318,36301.082,36139.772,PAYLOAD,LARGE,US,1983-04-04,AFETR,,5176958,322262728,0 TDRS 1,1 13969U 83026B   26126.19681913 -.00000057  00000-0  00000-0 0  9995,2 13969   8.7426 320.6136 0018934 269.4912  93.9317  0.98743917129952,13969
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,PALAPA 2,1977-018A,EARTH,TEME,UTC,SGP4,2026-05-06T03:04:03.031104,1.00035409,0.00041907,8.7456,310.5896,110.9183,249.6224,0,U,9862,999,14268,0.00000000000000,0.00000139,0.0000000000000,42231.127,1439.49,35870.69,35835.295,PAYLOAD,LARGE,INDO,1977-03-10,AFETR,,5176958,322261112,0 PALAPA 2,1 09862U 77018A   26126.12781286  .00000139  00000-0  00000-0 0  9993,2 09862   8.7456 310.5896 0004191 110.9183 249.6224  1.00035409142689,9862
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COSMOS 2479,2012-012A,EARTH,TEME,UTC,SGP4,2026-05-06T11:34:56.558784,1.00367808,0.0005663,8.7576,56.76,246.4864,127.4213,0,U,38101,999,5167,0.00000000000000,0.00000155,0.0000000000000,42137.835,1434.723,35783.562,35735.837,PAYLOAD,LARGE,CIS,2012-03-30,TTMTR,,5177124,322296365,0 COSMOS 2479,1 38101U 12012A   26126.48259906  .00000155  00000-0  00000+0 0  9999,2 38101   8.7576  56.7600 0005663 246.4864 127.4213  1.00367808 51678,38101
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,THURAYA 2,2003-026A,EARTH,TEME,UTC,SGP4,2026-05-06T08:12:38.647872,1.00274339,0.0003506,8.7783,32.1506,347.3821,11.8485,0,U,27825,999,8392,0.00000000000000,0.00000132,0.0000000000000,42164.016,1436.06,35800.664,35771.098,PAYLOAD,LARGE,UAE,2003-06-10,SEAL,,5177622,322308253,0 THURAYA 2,1 27825U 03026A   26126.34211398  .00000132  00000-0  00000+0 0  9998,2 27825   8.7783  32.1506 0003506 347.3821  11.8485  1.00274339 83926,27825
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ESIAFI 1 (COMSTAR 4),1981-018A,EARTH,TEME,UTC,SGP4,2026-05-06T01:11:20.862528,1.00268269,0.00040205,8.7833,311.4949,76.3657,283.5944,0,U,12309,999,16702,0.00000000000000,-0.00000044,0.0000000000000,42165.718,1436.147,35804.535,35770.63,PAYLOAD,LARGE,US,1981-02-21,AFETR,,5176958,322261448,0 ESIAFI 1 (COMSTAR 4),1 12309U 81018A   26126.04954702 -.00000044  00000-0  00000-0 0  9990,2 12309   8.7833 311.4949 0004020  76.3657 283.5944  1.00268269167022,12309
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RADUGA 15,1984-063A,EARTH,TEME,UTC,SGP4,2026-05-06T13:41:39.846048,1.00165527,0.0001905,8.8111,312.0831,230.387,329.3086,0,U,15057,999,14068,0.00000000000000,-0.00000139,0.0000000000000,42194.546,1437.62,35824.449,35808.373,PAYLOAD,LARGE,CIS,1984-06-22,TTMTR,,5177270,322300238,0 RADUGA 15,1 15057U 84063A   26126.57060007 -.00000139  00000-0  00000+0 0  9994,2 15057   8.8111 312.0831 0001905 230.3870 329.3086  1.00165527140682,15057
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GORIZONT 9,1984-041A,EARTH,TEME,UTC,SGP4,2026-05-06T11:25:50.242080,1.00302473,0.0005268,8.8274,312.6222,294.944,240.5153,0,U,14940,999,12152,0.00000000000000,-0.00000261,0.0000000000000,42156.131,1435.658,35800.204,35755.788,PAYLOAD,LARGE,CIS,1984-04-22,TTMTR,,5177268,322300210,0 GORIZONT 9,1 14940U 84041A   26126.47627595 -.00000261  00000-0  00000+0 0  9996,2 14940   8.8274 312.6222 0005268 294.9440 240.5153  1.00302473121521,14940
